,trial type,subject,rewarded,common,repeat
321,rewarded common,121.0,rewarded,common,True
322,unrewarded rare,121.0,unrewarded,rare,True
323,unrewarded common,121.0,unrewarded,common,True
324,unrewarded common,121.0,unrewarded,common,False
325,rewarded common,121.0,rewarded,common,True
326,unrewarded rare,121.0,unrewarded,rare,True
327,unrewarded common,121.0,unrewarded,common,True
328,unrewarded common,121.0,unrewarded,common,False
329,unrewarded common,121.0,unrewarded,common,True
330,unrewarded common,121.0,unrewarded,common,False
331,unrewarded common,121.0,unrewarded,common,True
332,unrewarded rare,121.0,unrewarded,rare,True
333,rewarded common,121.0,rewarded,common,True
334,rewarded common,121.0,rewarded,common,True
335,unrewarded rare,121.0,unrewarded,rare,True
336,rewarded common,121.0,rewarded,common,True
337,rewarded common,121.0,rewarded,common,True
338,unrewarded rare,121.0,unrewarded,rare,True
339,rewarded rare,121.0,rewarded,rare,True
340,rewarded common,121.0,rewarded,common,True
341,rewarded common,121.0,rewarded,common,True
342,rewarded common,121.0,rewarded,common,True
343,rewarded common,121.0,rewarded,common,True
344,rewarded rare,121.0,rewarded,rare,True
345,rewarded common,121.0,rewarded,common,True
346,rewarded common,121.0,rewarded,common,True
347,rewarded common,121.0,rewarded,common,True
348,rewarded common,121.0,rewarded,common,True
349,rewarded rare,121.0,rewarded,rare,True
350,rewarded rare,121.0,rewarded,rare,True
351,unrewarded rare,121.0,unrewarded,rare,True
352,rewarded common,121.0,rewarded,common,True
353,rewarded common,121.0,rewarded,common,True
354,rewarded common,121.0,rewarded,common,True
355,unrewarded rare,121.0,unrewarded,rare,True
356,unrewarded common,121.0,unrewarded,common,True
357,unrewarded rare,121.0,unrewarded,rare,True
358,unrewarded common,121.0,unrewarded,common,True
359,rewarded common,121.0,rewarded,common,True
360,unrewarded common,121.0,unrewarded,common,False
361,rewarded common,121.0,rewarded,common,True
362,rewarded common,121.0,rewarded,common,True
363,rewarded common,121.0,rewarded,common,True
364,unrewarded rare,121.0,unrewarded,rare,True
365,rewarded common,121.0,rewarded,common,True
366,rewarded rare,121.0,rewarded,rare,True
367,unrewarded common,121.0,unrewarded,common,True
368,unrewarded common,121.0,unrewarded,common,False
369,unrewarded common,121.0,unrewarded,common,False
370,rewarded common,121.0,rewarded,common,True
371,rewarded common,121.0,rewarded,common,True
372,rewarded common,121.0,rewarded,common,True
373,unrewarded rare,121.0,unrewarded,rare,True
374,unrewarded common,121.0,unrewarded,common,False
375,unrewarded rare,121.0,unrewarded,rare,True
376,rewarded rare,121.0,rewarded,rare,True
377,rewarded rare,121.0,rewarded,rare,False
378,unrewarded rare,121.0,unrewarded,rare,True
379,unrewarded rare,121.0,unrewarded,rare,True
380,unrewarded common,121.0,unrewarded,common,True
381,rewarded common,121.0,rewarded,common,True
382,rewarded common,121.0,rewarded,common,True
383,unrewarded rare,121.0,unrewarded,rare,True
384,unrewarded rare,121.0,unrewarded,rare,True
385,rewarded common,121.0,rewarded,common,True
386,unrewarded common,121.0,unrewarded,common,True
387,unrewarded common,121.0,unrewarded,common,False
388,rewarded rare,121.0,rewarded,rare,False
389,unrewarded common,121.0,unrewarded,common,True
390,unrewarded rare,121.0,unrewarded,rare,True
391,unrewarded common,121.0,unrewarded,common,False
392,unrewarded rare,121.0,unrewarded,rare,True
393,unrewarded common,121.0,unrewarded,common,True
394,rewarded common,121.0,rewarded,common,True
395,unrewarded common,121.0,unrewarded,common,True
396,unrewarded common,121.0,unrewarded,common,False
397,unrewarded rare,121.0,unrewarded,rare,True
398,rewarded common,121.0,rewarded,common,True
400,rewarded common,121.0,rewarded,common,True
201,unrewarded common,122.0,unrewarded,common,True
202,unrewarded rare,122.0,unrewarded,rare,True
203,unrewarded common,122.0,unrewarded,common,False
204,rewarded rare,122.0,rewarded,rare,False
205,rewarded common,122.0,rewarded,common,True
206,rewarded common,122.0,rewarded,common,True
207,rewarded common,122.0,rewarded,common,True
208,unrewarded common,122.0,unrewarded,common,False
209,rewarded rare,122.0,rewarded,rare,False
210,rewarded common,122.0,rewarded,common,True
211,rewarded common,122.0,rewarded,common,True
212,rewarded common,122.0,rewarded,common,True
213,rewarded common,122.0,rewarded,common,True
214,unrewarded common,122.0,unrewarded,common,False
215,rewarded common,122.0,rewarded,common,True
216,rewarded rare,122.0,rewarded,rare,True
217,unrewarded common,122.0,unrewarded,common,False
218,rewarded common,122.0,rewarded,common,True
219,unrewarded rare,122.0,unrewarded,rare,True
220,unrewarded common,122.0,unrewarded,common,False
221,unrewarded common,122.0,unrewarded,common,False
222,unrewarded rare,122.0,unrewarded,rare,True
223,rewarded rare,122.0,rewarded,rare,False
224,unrewarded common,122.0,unrewarded,common,False
225,rewarded common,122.0,rewarded,common,True
226,unrewarded common,122.0,unrewarded,common,False
227,unrewarded rare,122.0,unrewarded,rare,True
228,unrewarded rare,122.0,unrewarded,rare,True
229,rewarded common,122.0,rewarded,common,True
230,rewarded common,122.0,rewarded,common,True
231,unrewarded common,122.0,unrewarded,common,True
232,unrewarded common,122.0,unrewarded,common,False
233,rewarded rare,122.0,rewarded,rare,False
234,rewarded common,122.0,rewarded,common,True
235,rewarded rare,122.0,rewarded,rare,True
236,rewarded common,122.0,rewarded,common,True
237,rewarded common,122.0,rewarded,common,True
238,unrewarded common,122.0,unrewarded,common,False
239,rewarded rare,122.0,rewarded,rare,True
240,unrewarded rare,122.0,unrewarded,rare,True
241,rewarded common,122.0,rewarded,common,True
242,rewarded common,122.0,rewarded,common,True
243,unrewarded common,122.0,unrewarded,common,False
244,unrewarded common,122.0,unrewarded,common,False
245,rewarded common,122.0,rewarded,common,True
246,unrewarded common,122.0,unrewarded,common,True
247,unrewarded common,122.0,unrewarded,common,False
248,rewarded rare,122.0,rewarded,rare,False
249,rewarded common,122.0,rewarded,common,True
250,rewarded common,122.0,rewarded,common,True
251,unrewarded common,122.0,unrewarded,common,False
252,rewarded common,122.0,rewarded,common,True
253,unrewarded rare,122.0,unrewarded,rare,True
254,rewarded rare,122.0,rewarded,rare,False
255,unrewarded rare,122.0,unrewarded,rare,True
256,rewarded rare,122.0,rewarded,rare,False
257,unrewarded common,122.0,unrewarded,common,False
258,unrewarded common,122.0,unrewarded,common,False
259,unrewarded common,122.0,unrewarded,common,False
260,rewarded common,122.0,rewarded,common,True
261,unrewarded common,122.0,unrewarded,common,False
262,rewarded common,122.0,rewarded,common,True
263,unrewarded common,122.0,unrewarded,common,True
264,rewarded rare,122.0,rewarded,rare,False
265,rewarded common,122.0,rewarded,common,False
266,unrewarded rare,122.0,unrewarded,rare,True
267,unrewarded common,122.0,unrewarded,common,True
268,rewarded common,122.0,rewarded,common,True
269,rewarded common,122.0,rewarded,common,True
270,unrewarded rare,122.0,unrewarded,rare,False
271,unrewarded rare,122.0,unrewarded,rare,True
272,rewarded common,122.0,rewarded,common,True
273,rewarded common,122.0,rewarded,common,True
274,unrewarded rare,122.0,unrewarded,rare,True
275,unrewarded common,122.0,unrewarded,common,True
276,unrewarded rare,122.0,unrewarded,rare,True
277,unrewarded common,122.0,unrewarded,common,False
278,rewarded common,122.0,rewarded,common,True
279,rewarded common,122.0,rewarded,common,True
280,rewarded rare,122.0,rewarded,rare,False
281,rewarded rare,122.0,rewarded,rare,False
282,rewarded rare,122.0,rewarded,rare,False
283,unrewarded rare,122.0,unrewarded,rare,True
284,rewarded common,122.0,rewarded,common,True
285,rewarded common,122.0,rewarded,common,True
286,unrewarded common,122.0,unrewarded,common,True
287,rewarded common,122.0,rewarded,common,True
288,rewarded common,122.0,rewarded,common,True
289,unrewarded rare,122.0,unrewarded,rare,True
290,unrewarded common,122.0,unrewarded,common,False
291,rewarded common,122.0,rewarded,common,True
292,unrewarded common,122.0,unrewarded,common,False
293,rewarded common,122.0,rewarded,common,True
294,rewarded common,122.0,rewarded,common,False
295,rewarded common,122.0,rewarded,common,True
296,unrewarded rare,122.0,unrewarded,rare,True
297,unrewarded rare,122.0,unrewarded,rare,True
298,unrewarded rare,122.0,unrewarded,rare,False
299,unrewarded rare,122.0,unrewarded,rare,True
300,unrewarded rare,122.0,unrewarded,rare,True
301,unrewarded common,122.0,unrewarded,common,True
302,rewarded rare,122.0,rewarded,rare,False
303,rewarded common,122.0,rewarded,common,True
304,rewarded common,122.0,rewarded,common,False
305,rewarded common,122.0,rewarded,common,True
306,unrewarded common,122.0,unrewarded,common,False
307,unrewarded rare,122.0,unrewarded,rare,True
308,unrewarded common,122.0,unrewarded,common,False
309,rewarded rare,122.0,rewarded,rare,False
310,unrewarded rare,122.0,unrewarded,rare,True
311,rewarded rare,122.0,rewarded,rare,False
312,rewarded common,122.0,rewarded,common,True
313,unrewarded rare,122.0,unrewarded,rare,True
314,rewarded common,122.0,rewarded,common,True
315,unrewarded common,122.0,unrewarded,common,False
316,unrewarded rare,122.0,unrewarded,rare,True
317,unrewarded common,122.0,unrewarded,common,True
318,unrewarded common,122.0,unrewarded,common,False
319,rewarded rare,122.0,rewarded,rare,False
320,unrewarded common,122.0,unrewarded,common,False
321,unrewarded common,122.0,unrewarded,common,True
322,rewarded rare,122.0,rewarded,rare,True
323,rewarded common,122.0,rewarded,common,True
324,rewarded common,122.0,rewarded,common,True
325,unrewarded common,122.0,unrewarded,common,False
326,rewarded rare,122.0,rewarded,rare,False
327,rewarded rare,122.0,rewarded,rare,True
328,rewarded common,122.0,rewarded,common,False
329,unrewarded common,122.0,unrewarded,common,False
330,unrewarded common,122.0,unrewarded,common,False
331,unrewarded rare,122.0,unrewarded,rare,True
332,rewarded rare,122.0,rewarded,rare,False
333,rewarded common,122.0,rewarded,common,True
334,rewarded rare,122.0,rewarded,rare,True
335,unrewarded common,122.0,unrewarded,common,False
336,unrewarded rare,122.0,unrewarded,rare,True
337,rewarded rare,122.0,rewarded,rare,False
338,unrewarded common,122.0,unrewarded,common,False
339,unrewarded common,122.0,unrewarded,common,True
340,rewarded rare,122.0,rewarded,rare,False
341,unrewarded rare,122.0,unrewarded,rare,False
342,rewarded rare,122.0,rewarded,rare,False
343,unrewarded common,122.0,unrewarded,common,False
344,rewarded common,122.0,rewarded,common,True
345,rewarded common,122.0,rewarded,common,True
346,unrewarded common,122.0,unrewarded,common,True
347,unrewarded common,122.0,unrewarded,common,False
348,rewarded rare,122.0,rewarded,rare,False
349,rewarded common,122.0,rewarded,common,True
350,unrewarded common,122.0,unrewarded,common,False
351,unrewarded rare,122.0,unrewarded,rare,True
352,rewarded common,122.0,rewarded,common,True
353,rewarded common,122.0,rewarded,common,True
354,rewarded common,122.0,rewarded,common,False
355,rewarded rare,122.0,rewarded,rare,False
356,rewarded rare,122.0,rewarded,rare,True
357,rewarded rare,122.0,rewarded,rare,False
358,unrewarded common,122.0,unrewarded,common,False
359,rewarded common,122.0,rewarded,common,True
360,rewarded common,122.0,rewarded,common,True
361,rewarded common,122.0,rewarded,common,False
362,rewarded common,122.0,rewarded,common,True
363,rewarded rare,122.0,rewarded,rare,False
364,rewarded rare,122.0,rewarded,rare,True
365,rewarded common,122.0,rewarded,common,True
366,rewarded common,122.0,rewarded,common,True
367,unrewarded rare,122.0,unrewarded,rare,False
368,rewarded common,122.0,rewarded,common,True
369,rewarded common,122.0,rewarded,common,True
370,rewarded rare,122.0,rewarded,rare,True
371,unrewarded common,122.0,unrewarded,common,False
372,unrewarded common,122.0,unrewarded,common,True
373,unrewarded common,122.0,unrewarded,common,False
374,unrewarded rare,122.0,unrewarded,rare,True
375,unrewarded common,122.0,unrewarded,common,True
376,rewarded common,122.0,rewarded,common,True
377,rewarded common,122.0,rewarded,common,True
378,rewarded rare,122.0,rewarded,rare,True
379,unrewarded common,122.0,unrewarded,common,False
380,rewarded common,122.0,rewarded,common,True
381,unrewarded common,122.0,unrewarded,common,True
382,rewarded common,122.0,rewarded,common,False
383,unrewarded common,122.0,unrewarded,common,False
384,rewarded common,122.0,rewarded,common,True
385,unrewarded rare,122.0,unrewarded,rare,True
386,rewarded common,122.0,rewarded,common,False
387,unrewarded common,122.0,unrewarded,common,False
388,unrewarded common,122.0,unrewarded,common,False
389,rewarded rare,122.0,rewarded,rare,False
390,unrewarded common,122.0,unrewarded,common,True
391,unrewarded common,122.0,unrewarded,common,False
392,unrewarded common,122.0,unrewarded,common,True
393,unrewarded rare,122.0,unrewarded,rare,True
394,unrewarded common,122.0,unrewarded,common,True
395,rewarded common,122.0,rewarded,common,True
396,unrewarded common,122.0,unrewarded,common,False
397,unrewarded rare,122.0,unrewarded,rare,True
398,unrewarded rare,122.0,unrewarded,rare,True
399,unrewarded common,122.0,unrewarded,common,True
400,rewarded common,122.0,rewarded,common,True
202,unrewarded common,123.0,unrewarded,common,True
203,rewarded common,123.0,rewarded,common,True
204,unrewarded common,123.0,unrewarded,common,False
205,rewarded common,123.0,rewarded,common,True
206,unrewarded rare,123.0,unrewarded,rare,False
207,unrewarded common,123.0,unrewarded,common,True
208,rewarded common,123.0,rewarded,common,False
209,rewarded common,123.0,rewarded,common,True
210,unrewarded common,123.0,unrewarded,common,True
211,unrewarded common,123.0,unrewarded,common,False
212,unrewarded common,123.0,unrewarded,common,True
213,rewarded rare,123.0,rewarded,rare,True
214,rewarded common,123.0,rewarded,common,False
215,rewarded common,123.0,rewarded,common,True
216,rewarded common,123.0,rewarded,common,False
217,rewarded rare,123.0,rewarded,rare,False
218,rewarded common,123.0,rewarded,common,True
219,rewarded common,123.0,rewarded,common,True
220,rewarded rare,123.0,rewarded,rare,False
221,rewarded rare,123.0,rewarded,rare,False
222,unrewarded rare,123.0,unrewarded,rare,True
223,unrewarded common,123.0,unrewarded,common,True
224,rewarded common,123.0,rewarded,common,True
225,unrewarded common,123.0,unrewarded,common,False
226,unrewarded common,123.0,unrewarded,common,True
227,unrewarded common,123.0,unrewarded,common,True
228,rewarded common,123.0,rewarded,common,False
229,rewarded common,123.0,rewarded,common,True
230,rewarded common,123.0,rewarded,common,True
231,rewarded common,123.0,rewarded,common,False
232,unrewarded common,123.0,unrewarded,common,True
233,unrewarded common,123.0,unrewarded,common,False
234,unrewarded rare,123.0,unrewarded,rare,False
235,rewarded common,123.0,rewarded,common,False
236,unrewarded common,123.0,unrewarded,common,False
237,unrewarded common,123.0,unrewarded,common,False
238,rewarded common,123.0,rewarded,common,False
